CustomerID,r_score,f_score,m_score,fm_score,recency,frequency,Monetory,rfm_segment
14140.0,5,3,4,4,4,1.0,30846.4,Champions
17290.0,5,3,4,4,4,1.0,23647.4,Champions
14904.0,5,3,4,4,3,1.0,38273.5,Champions
15877.0,5,3,4,4,2,1.0,30345.5,Champions
12985.0,5,3,5,4,1,1.0,50868.8,Champions
16980.0,1,3,5,4,256,1.0,58205.2,Cant Lose Them
12878.0,1,3,4,4,237,1.0,21103.2,Cant Lose Them
13952.0,1,3,5,4,218,1.0,171458.9,Cant Lose Them
14740.0,1,3,4,4,198,1.0,36701.7,Cant Lose Them
13492.0,2,3,4,4,137,1.0,22481.3,At Risk
16324.0,2,3,4,4,129,1.0,22109.6,At Risk
12722.0,2,3,4,4,86,1.0,20995.4,At Risk
13486.0,2,3,4,4,79,1.0,24912.6,At Risk
14305.0,3,3,5,4,72,1.0,94777.3,Loyal Customers
12885.0,3,3,4,4,64,1.0,29502.9,Loyal Customers
14529.0,3,3,4,4,61,1.0,47304.3,Loyal Customers
14937.0,3,3,4,4,57,1.0,18807.2,Loyal Customers
15786.0,3,3,5,4,47,1.0,575829.9,Loyal Customers
15801.0,3,3,4,4,47,1.0,41270.0,Loyal Customers
16102.0,3,3,4,4,43,1.0,33560.2,Loyal Customers
13186.0,3,3,5,4,40,1.0,57067.2,Loyal Customers
16460.0,4,3,4,4,29,1.0,33392.3,Loyal Customers
15050.0,4,3,5,4,26,1.0,79398.4,Loyal Customers
16669.0,4,3,5,4,24,1.0,90466.2,Loyal Customers
12640.0,4,3,4,4,24,1.0,19218.6,Loyal Customers
16924.0,4,3,4,4,22,1.0,23874.9,Loyal Customers
15933.0,4,3,4,4,22,1.0,26761.6,Loyal Customers
15533.0,4,3,4,4,20,1.0,18788.0,Loyal Customers
14125.0,5,3,5,4,11,1.0,154197.4,Champions
15782.0,5,3,4,4,10,1.0,27275.9,Champions
12488.0,5,3,4,4,10,1.0,21200.0,Champions
16015.0,5,3,4,4,4,1.0,44781.9,Champions
17590.0,5,3,5,4,3,1.0,112633.7,Champions
14465.0,1,3,4,4,247,1.0,27760.1,Cant Lose Them
12754.0,1,3,4,4,236,1.0,43167.8,Cant Lose Them
17204.0,2,3,4,4,176,1.0,26023.4,At Risk
15644.0,2,3,5,4,167,1.0,66352.3,At Risk
16801.0,2,3,4,4,164,1.0,32458.0,At Risk
12840.0,2,3,5,4,144,1.0,82491.4,At Risk
15095.0,2,3,4,4,104,1.0,24113.3,At Risk
17633.0,4,3,4,4,32,1.0,22652.2,Loyal Customers
15608.0,4,3,4,4,29,1.0,23936.7,Loyal Customers
12610.0,4,3,4,4,23,1.0,43976.8,Loyal Customers
17073.0,4,3,4,4,18,1.0,46788.7,Loyal Customers
13644.0,4,3,5,4,17,1.0,83145.4,Loyal Customers
16169.0,5,3,4,4,9,1.0,40499.9,Champions
12952.0,5,3,4,4,6,1.0,30435.8,Champions
16379.0,5,3,5,4,5,1.0,61467.4,Champions
17481.0,5,3,4,4,4,1.0,25337.4,Champions
15136.0,5,3,4,4,3,1.0,30077.5,Champions
12783.0,5,3,4,4,3,1.0,22350.0,Champions
15484.0,5,3,5,4,2,1.0,215025.8,Champions
14511.0,5,3,4,4,12,1.0,18001.6,Champions
12381.0,5,3,5,4,5,1.0,54632.3,Champions
12518.0,5,3,4,4,1,1.0,41265.5,Champions
15491.0,2,3,5,4,96,1.0,73376.8,At Risk
12830.0,3,3,5,4,38,1.0,60574.9,Loyal Customers
18122.0,5,3,5,4,9,1.0,122605.5,Champions
18180.0,5,3,4,4,5,1.0,35931.2,Champions
13994.0,5,3,5,4,4,1.0,85285.0,Champions
15379.0,2,3,5,4,170,1.0,129829.4,At Risk
14854.0,2,3,5,4,79,1.0,61573.8,At Risk
17669.0,3,3,4,4,43,1.0,35716.7,Loyal Customers
14178.0,5,3,5,4,9,1.0,75211.6,Champions
13435.0,5,3,5,4,6,1.0,54874.0,Champions
15453.0,5,3,5,4,2,1.0,55132.8,Champions
13082.0,2,3,4,4,127,1.0,35541.3,At Risk
15241.0,3,3,4,4,67,1.0,26416.3,Loyal Customers
12949.0,4,3,5,4,31,1.0,176053.3,Loyal Customers
12910.0,4,3,4,4,24,1.0,40613.9,Loyal Customers
17758.0,4,3,5,4,20,1.0,222531.3,Loyal Customers
13911.0,3,3,4,4,58,1.0,43078.4,Loyal Customers
14211.0,3,3,4,4,54,1.0,32263.6,Loyal Customers
13588.0,4,3,5,4,16,1.0,63090.0,Loyal Customers
15114.0,4,3,5,4,31,1.0,61472.9,Loyal Customers
17162.0,4,3,4,4,29,1.0,23252.2,Loyal Customers
17512.0,4,3,4,4,29,1.0,42574.1,Loyal Customers
14227.0,4,3,5,4,27,1.0,92422.6,Loyal Customers
16570.0,4,3,5,4,16,1.0,56405.7,Loyal Customers
13184.0,4,3,4,4,15,1.0,37958.1,Loyal Customers
16426.0,5,3,5,4,3,1.0,71051.2,Champions
14952.0,3,3,5,4,60,1.0,103480.5,Loyal Customers
14810.0,3,3,5,4,41,1.0,49818.9,Loyal Customers
16767.0,4,3,5,4,31,1.0,154721.9,Loyal Customers
16912.0,4,3,4,4,29,1.0,24803.6,Loyal Customers
15058.0,4,3,4,4,26,1.0,44443.8,Loyal Customers
13629.0,4,3,4,4,24,1.0,34629.0,Loyal Customers
15218.0,5,3,5,4,11,1.0,88501.7,Champions
14755.0,5,3,5,4,10,1.0,87963.8,Champions
12731.0,4,3,5,4,24,1.0,427396.6,Loyal Customers
16186.0,4,3,5,4,23,1.0,90124.3,Loyal Customers
12647.0,4,3,4,4,23,1.0,22350.1,Loyal Customers
12395.0,4,3,4,4,20,1.0,27938.7,Loyal Customers
17659.0,4,3,5,4,18,1.0,50803.3,Loyal Customers
14733.0,4,3,5,4,17,1.0,172379.9,Loyal Customers
17809.0,4,3,4,4,17,1.0,49119.9,Loyal Customers
17419.0,5,3,5,4,12,1.0,62756.4,Champions
13999.0,5,3,5,4,11,1.0,62704.5,Champions
14062.0,5,3,5,4,10,1.0,114840.5,Champions
16401.0,5,3,5,4,2,1.0,70813.4,Champions
16701.0,5,3,5,4,9,1.0,73902.5,Champions
13090.0,5,3,5,4,9,1.0,65400.3,Champions
16700.0,5,3,5,4,9,1.0,121061.9,Champions
15547.0,5,3,5,4,8,1.0,242436.7,Champions
14401.0,5,3,5,4,5,1.0,57070.2,Champions
17404.0,5,3,5,4,5,1.0,664093.5,Champions
16393.0,5,3,5,4,3,1.0,85171.6,Champions
16191.0,5,3,5,4,3,1.0,67178.7,Champions
14415.0,5,3,5,4,2,1.0,340812.0,Champions
13013.0,5,3,5,4,2,1.0,84205.0,Champions
15694.0,5,3,4,4,1,1.0,31743.2,Champions
16226.0,1,5,1,3,204,1.5,844.6,At Risk
13856.0,2,5,1,3,169,1.5,1712.6,Customers Needing Attention
13217.0,2,5,1,3,123,1.5,931.0,Customers Needing Attention
14045.0,1,5,1,3,338,1.5,1322.5,At Risk
12879.0,3,5,1,3,45,1.5,1860.1,Potential Loyalists
18059.0,4,5,1,3,24,1.5,1848.2,Potential Loyalists
15465.0,4,5,3,4,20,1.5,16176.6,Loyal Customers
17550.0,1,5,2,4,198,1.5,4354.4,Cant Lose Them
14823.0,1,5,2,4,181,1.5,5429.6,Cant Lose Them
15334.0,2,5,3,4,157,1.5,11260.3,At Risk
16174.0,2,5,2,4,127,1.5,4738.2,At Risk
13016.0,2,5,3,4,74,1.5,14888.6,At Risk
17317.0,3,5,3,4,47,1.5,14767.7,Loyal Customers
15215.0,3,5,3,4,47,1.5,7551.2,Loyal Customers
13819.0,1,5,3,4,302,1.5,13071.8,Cant Lose Them
18035.0,3,5,3,4,36,1.5,11418.3,Loyal Customers
16997.0,1,5,2,4,289,1.5,2808.0,Cant Lose Them
17295.0,4,5,3,4,29,1.5,10450.0,Loyal Customers
16930.0,4,5,3,4,27,1.5,7900.7,Loyal Customers
16478.0,4,5,2,4,26,1.5,2740.4,Loyal Customers
12498.0,4,5,2,4,22,1.5,3352.6,Loyal Customers
16164.0,4,5,3,4,18,1.5,8627.9,Loyal Customers
16020.0,4,5,3,4,17,1.5,17738.1,Loyal Customers
16079.0,4,5,3,4,17,1.5,8388.7,Loyal Customers
15297.0,5,5,3,4,11,1.5,8245.7,Champions
16759.0,5,5,3,4,8,1.5,11040.4,Champions
14126.0,5,5,2,4,8,1.5,3257.1,Champions
12950.0,5,5,3,4,3,1.5,17678.0,Champions
17835.0,5,5,2,4,3,1.5,7168.2,Champions
13318.0,5,5,2,4,2,1.5,4001.2,Champions
15156.0,5,5,3,4,2,1.5,14672.6,Champions
15589.0,1,5,2,4,256,1.5,5039.9,Cant Lose Them
17874.0,1,5,3,4,186,1.5,9735.8,Cant Lose Them
17723.0,2,5,2,4,128,1.5,4933.9,At Risk
13004.0,5,5,5,5,12,1.5,135992.8,Champions
13418.0,5,5,5,5,12,1.5,119821.5,Champions
13576.0,5,5,4,5,11,1.5,45715.7,Champions
17576.0,5,5,5,5,9,1.5,71207.7,Champions
14031.0,5,5,5,5,8,1.5,188585.1,Champions
16033.0,5,5,5,5,6,1.5,574409.9,Champions
14060.0,5,5,5,5,5,1.5,73499.5,Champions
16592.0,5,5,5,5,5,1.5,103372.9,Champions
17017.0,5,5,5,5,3,1.5,146787.1,Champions
14534.0,5,5,5,5,3,1.5,123419.6,Champions
17735.0,5,5,5,5,3,1.5,480847.0,Champions
13267.0,5,5,5,5,3,1.5,52006.8,Champions
12621.0,5,5,5,5,2,1.5,282650.7,Champions
12437.0,5,5,4,5,2,1.5,47350.5,Champions
16161.0,5,5,5,5,2,1.5,119306.2,Champions
16705.0,5,5,5,5,1,1.5,319988.3,Champions
16558.0,5,5,5,5,1,1.5,203361.6,Champions
15807.0,3,5,4,5,51,1.5,25015.3,Loyal Customers
16049.0,3,5,5,5,41,1.5,130689.9,Loyal Customers
14856.0,3,5,4,5,37,1.5,38693.0,Loyal Customers
14592.0,3,5,4,5,36,1.5,31545.1,Loyal Customers
14971.0,3,5,5,5,36,1.5,68613.8,Loyal Customers
15427.0,3,5,5,5,34,1.5,143230.1,Loyal Customers
15787.0,4,5,5,5,27,1.5,59140.4,Champions
16416.0,4,5,4,5,27,1.5,19682.9,Champions
16533.0,4,5,5,5,20,1.5,66403.5,Champions
13212.0,4,5,4,5,20,1.5,35706.2,Champions
16900.0,4,5,5,5,17,1.5,49968.2,Champions
18130.0,4,5,4,5,16,1.5,23024.9,Champions
15022.0,5,5,4,5,12,1.5,36995.9,Champions
18096.0,5,5,5,5,12,1.5,63985.6,Champions
15113.0,5,5,5,5,10,1.5,192853.6,Champions
13521.0,5,5,5,5,2,1.5,151040.7,Champions
15089.0,5,5,5,5,11,1.5,78553.4,Champions
16360.0,5,5,5,5,5,1.5,404270.6,Champions
13949.0,5,5,5,5,3,1.5,69935.7,Champions
13924.0,5,5,4,5,2,1.5,41747.7,Champions
14456.0,5,5,5,5,6,1.5,419246.9,Champions
16187.0,4,5,5,5,32,1.5,169065.4,Champions
13985.0,5,5,5,5,5,1.5,188566.2,Champions
15732.0,1,1,1,1,213,0.3,2094.5,Lost
17026.0,1,1,1,1,186,0.3,162.5,Lost
17707.0,1,1,1,1,186,0.3,388.5,Lost
14501.0,1,1,1,1,184,0.3,1373.4,Lost
12908.0,2,1,1,1,177,0.3,750.0,About to Sleep
14491.0,2,1,1,1,176,0.3,1782.3,About to Sleep
13929.0,2,1,1,1,170,0.3,1638.5,About to Sleep
17969.0,2,1,1,1,167,0.3,1063.2,About to Sleep
15512.0,2,1,1,1,156,0.3,627.0,About to Sleep
13754.0,2,1,1,1,152,0.3,1291.8,About to Sleep
14548.0,2,1,1,1,151,0.3,1305.6,About to Sleep
12915.0,2,1,1,1,149,0.3,1339.5,About to Sleep
12875.0,2,1,1,1,144,0.3,343.3,About to Sleep
15713.0,2,1,1,1,144,0.3,2024.2,About to Sleep
17742.0,2,1,1,1,114,0.3,1544.6,About to Sleep
17256.0,2,1,1,1,108,0.3,1983.2,About to Sleep
14915.0,2,1,1,1,92,0.3,1478.4,About to Sleep
16080.0,2,1,1,1,82,0.3,1086.0,About to Sleep
12604.0,2,1,1,1,80,0.3,1898.7,About to Sleep
14147.0,2,1,1,1,79,0.3,240.0,About to Sleep
16778.0,2,1,1,1,75,0.3,1824.0,About to Sleep
15030.0,3,1,1,1,72,0.3,1920.4,Promising
17376.0,3,1,1,1,71,0.3,2221.1,Promising
14819.0,3,1,1,1,65,0.3,1481.7,Promising
13169.0,3,1,1,1,64,0.3,2250.7,Promising
17928.0,3,1,1,1,46,0.3,1546.8,Promising
17166.0,3,1,1,1,39,0.3,1433.6,Promising
15863.0,4,1,1,1,26,0.3,595.2,Promising
14853.0,4,1,1,1,25,0.3,226.2,Promising
18246.0,4,1,1,1,24,0.3,669.8,Promising
15124.0,4,1,1,1,23,0.3,1013.9,Promising
13962.0,4,1,1,1,22,0.3,246.3,Promising
17384.0,4,1,1,1,20,0.3,1988.7,Promising
14551.0,4,1,1,1,19,0.3,619.4,Promising
18080.0,4,1,1,1,19,0.3,1231.5,Promising
17155.0,4,1,1,1,18,0.3,2273.7,Promising
13589.0,4,1,1,1,15,0.3,2191.5,Promising
13525.0,4,1,1,1,15,0.3,1531.8,Promising
16852.0,5,1,1,1,11,0.3,295.4,Recent Customers
17157.0,5,1,1,1,8,0.3,2079.5,Recent Customers
13404.0,5,1,1,1,2,0.3,2029.6,Recent Customers
16634.0,1,1,1,1,223,0.3,769.5,Lost
16927.0,2,1,1,1,116,0.3,1007.7,About to Sleep
12527.0,2,1,1,1,82,0.3,1852.1,About to Sleep
13666.0,3,1,1,1,61,0.3,333.5,Promising
17025.0,3,1,1,1,61,0.3,1377.5,Promising
14798.0,3,1,1,1,53,0.3,802.8,Promising
13592.0,3,1,1,1,36,0.3,610.4,Promising
12990.0,4,1,1,1,32,0.3,1831.7,Promising
15781.0,4,1,1,1,26,0.3,1872.4,Promising
13502.0,4,1,1,1,17,0.3,1602.4,Promising
18273.0,5,1,1,1,3,0.3,204.0,Recent Customers
17816.0,3,1,1,1,37,0.3,215.5,Promising
13531.0,1,1,2,2,206,0.3,3151.6,Hibernating
14896.0,1,1,3,2,205,0.3,9961.8,Hibernating
14985.0,1,1,3,2,199,0.3,11986.8,Hibernating
16883.0,1,1,2,2,188,0.3,4245.5,Hibernating
12468.0,1,1,3,2,188,0.3,12337.4,Hibernating
17708.0,1,1,2,2,188,0.3,3961.0,Hibernating
14037.0,2,1,2,2,177,0.3,2977.6,Customers Needing Attention
14643.0,2,1,3,2,171,0.3,10742.9,Customers Needing Attention
15384.0,2,1,3,2,170,0.3,12450.0,Customers Needing Attention
13656.0,2,1,3,2,165,0.3,8394.4,Customers Needing Attention
13085.0,2,1,2,2,158,0.3,4343.3,Customers Needing Attention
13253.0,2,1,3,2,157,0.3,17628.5,Customers Needing Attention
13955.0,2,1,2,2,155,0.3,3159.8,Customers Needing Attention
13675.0,2,1,2,2,152,0.3,6410.0,Customers Needing Attention
12510.0,2,1,3,2,143,0.3,17371.3,Customers Needing Attention
12763.0,2,1,2,2,139,0.3,5469.6,Customers Needing Attention
18151.0,2,1,3,2,135,0.3,10458.0,Customers Needing Attention
14778.0,2,1,3,2,128,0.3,11368.8,Customers Needing Attention
13799.0,2,1,3,2,117,0.3,12027.6,Customers Needing Attention
17134.0,2,1,2,2,107,0.3,5276.4,Customers Needing Attention
16780.0,2,1,3,2,101,0.3,12918.4,Customers Needing Attention
16808.0,2,1,2,2,100,0.3,2797.0,Customers Needing Attention
12616.0,2,1,3,2,96,0.3,8353.8,Customers Needing Attention
15364.0,2,1,3,2,96,0.3,16111.8,Customers Needing Attention
15071.0,2,1,3,2,94,0.3,9292.5,Customers Needing Attention
14628.0,2,1,3,2,92,0.3,7545.4,Customers Needing Attention
16384.0,2,1,3,2,90,0.3,9678.9,Customers Needing Attention
15636.0,2,1,3,2,90,0.3,8753.4,Customers Needing Attention
16573.0,2,1,3,2,85,0.3,11493.6,Customers Needing Attention
16777.0,2,1,2,2,81,0.3,6107.5,Customers Needing Attention
16584.0,2,1,3,2,81,0.3,13104.0,Customers Needing Attention
14152.0,2,1,3,2,76,0.3,15256.5,Customers Needing Attention
14272.0,2,1,3,2,74,0.3,7787.8,Customers Needing Attention
13035.0,2,1,3,2,74,0.3,12829.5,Customers Needing Attention
17783.0,2,1,3,2,73,0.3,9343.8,Customers Needing Attention
12458.0,3,1,3,2,72,0.3,12506.2,Customers Needing Attention
12842.0,3,1,3,2,71,0.3,17865.5,Customers Needing Attention
16693.0,3,1,3,2,69,0.3,11088.9,Customers Needing Attention
15757.0,3,1,3,2,66,0.3,16873.4,Customers Needing Attention
15244.0,3,1,3,2,66,0.3,9861.3,Customers Needing Attention
14538.0,3,1,2,2,65,0.3,3508.7,Customers Needing Attention
12394.0,3,1,3,2,64,0.3,9939.8,Customers Needing Attention
14128.0,3,1,3,2,61,0.3,14069.5,Customers Needing Attention
17489.0,3,1,2,2,59,0.3,5522.9,Customers Needing Attention
14421.0,3,1,3,2,58,0.3,9715.6,Customers Needing Attention
18160.0,3,1,3,2,58,0.3,11178.9,Customers Needing Attention
13760.0,3,1,3,2,55,0.3,8182.1,Customers Needing Attention
12596.0,3,1,2,2,52,0.3,4715.0,Customers Needing Attention
13573.0,3,1,2,2,51,0.3,5322.6,Customers Needing Attention
17423.0,3,1,3,2,47,0.3,8678.4,Customers Needing Attention
13544.0,3,1,3,2,40,0.3,11209.6,Customers Needing Attention
16825.0,3,1,3,2,39,0.3,8513.4,Customers Needing Attention
15252.0,3,1,3,2,37,0.3,17414.4,Customers Needing Attention
15184.0,4,1,3,2,30,0.3,8478.4,Potential Loyalists
17658.0,4,1,2,2,26,0.3,4480.0,Potential Loyalists
16399.0,4,1,3,2,20,0.3,11809.3,Potential Loyalists
18040.0,4,1,2,2,20,0.3,3475.2,Potential Loyalists
15850.0,4,1,3,2,20,0.3,10978.3,Potential Loyalists
14984.0,4,1,2,2,20,0.3,3349.4,Potential Loyalists
15163.0,4,1,2,2,19,0.3,3935.0,Potential Loyalists
17664.0,4,1,3,2,19,0.3,13070.6,Potential Loyalists
12904.0,4,1,3,2,19,0.3,12138.4,Potential Loyalists
12465.0,4,1,3,2,18,0.3,14810.0,Potential Loyalists
14912.0,4,1,3,2,17,0.3,11765.5,Potential Loyalists
16185.0,4,1,2,2,17,0.3,7049.6,Potential Loyalists
16824.0,4,1,2,2,16,0.3,5458.9,Potential Loyalists
17624.0,4,1,3,2,15,0.3,16973.4,Potential Loyalists
15186.0,4,1,2,2,15,0.3,3546.6,Potential Loyalists
18112.0,5,1,2,2,13,0.3,2935.8,Potential Loyalists
13657.0,5,1,2,2,11,0.3,2659.5,Potential Loyalists
14960.0,5,1,2,2,9,0.3,3128.6,Potential Loyalists
13780.0,5,1,3,2,8,0.3,11019.5,Potential Loyalists
13311.0,5,1,3,2,5,0.3,8014.6,Potential Loyalists
16149.0,5,1,2,2,5,0.3,2618.3,Potential Loyalists
16642.0,5,1,3,2,5,0.3,10458.0,Potential Loyalists
13417.0,5,1,2,2,5,0.3,5209.0,Potential Loyalists
12358.0,5,1,2,2,2,0.3,6989.2,Potential Loyalists
15192.0,2,1,3,2,120,0.3,17797.1,Customers Needing Attention
13140.0,2,1,2,2,109,0.3,6019.9,Customers Needing Attention
13000.0,2,1,2,2,107,0.3,6738.5,Customers Needing Attention
17146.0,2,1,2,2,106,0.3,6513.1,Customers Needing Attention
16551.0,2,1,3,2,96,0.3,8227.0,Customers Needing Attention
12422.0,2,1,3,2,96,0.3,8641.0,Customers Needing Attention
13848.0,2,1,2,2,93,0.3,2485.0,Customers Needing Attention
17033.0,2,1,3,2,87,0.3,10172.2,Customers Needing Attention
13959.0,2,1,3,2,80,0.3,17218.4,Customers Needing Attention
13405.0,2,1,2,2,75,0.3,5057.5,Customers Needing Attention
17950.0,2,1,3,2,73,0.3,9174.5,Customers Needing Attention
16882.0,3,1,3,2,67,0.3,11401.1,Customers Needing Attention
12413.0,3,1,3,2,67,0.3,8894.6,Customers Needing Attention
18136.0,3,1,3,2,64,0.3,10091.6,Customers Needing Attention
16385.0,3,1,3,2,61,0.3,9276.5,Customers Needing Attention
17064.0,3,1,3,2,59,0.3,13437.6,Customers Needing Attention
13487.0,3,1,2,2,58,0.3,6201.8,Customers Needing Attention
14229.0,3,1,3,2,52,0.3,15756.2,Customers Needing Attention
16593.0,3,1,2,2,51,0.3,2661.2,Customers Needing Attention
14631.0,3,1,3,2,51,0.3,13415.7,Customers Needing Attention
17420.0,3,1,2,2,51,0.3,4462.3,Customers Needing Attention
17361.0,3,1,2,2,50,0.3,4741.4,Customers Needing Attention
17917.0,3,1,3,2,46,0.3,10147.3,Customers Needing Attention
17951.0,3,1,3,2,40,0.3,8023.0,Customers Needing Attention
15018.0,3,1,2,2,39,0.3,2786.5,Customers Needing Attention
17351.0,3,1,2,2,37,0.3,5154.7,Customers Needing Attention
15651.0,3,1,3,2,37,0.3,7560.6,Customers Needing Attention
12808.0,3,1,2,2,37,0.3,4091.7,Customers Needing Attention
17076.0,3,1,2,2,37,0.3,4457.2,Customers Needing Attention
12541.0,4,1,3,2,30,0.3,13899.4,Potential Loyalists
13606.0,4,1,2,2,30,0.3,5644.8,Potential Loyalists
15452.0,4,1,3,2,30,0.3,11246.8,Potential Loyalists
13846.0,4,1,3,2,25,0.3,14713.6,Potential Loyalists
13939.0,4,1,3,2,24,0.3,8267.4,Potential Loyalists
17198.0,4,1,3,2,24,0.3,15603.1,Potential Loyalists
13894.0,4,1,2,2,24,0.3,5626.4,Potential Loyalists
16804.0,4,1,3,2,24,0.3,17640.5,Potential Loyalists
12427.0,4,1,2,2,22,0.3,5447.2,Potential Loyalists
13171.0,4,1,2,2,22,0.3,4245.5,Potential Loyalists
17621.0,4,1,3,2,22,0.3,13503.1,Potential Loyalists
16532.0,4,1,3,2,18,0.3,9355.2,Potential Loyalists
17371.0,4,1,3,2,18,0.3,11822.4,Potential Loyalists
17034.0,4,1,2,2,17,0.3,7123.4,Potential Loyalists
16885.0,4,1,3,2,16,0.3,12034.2,Potential Loyalists
15793.0,4,1,2,2,15,0.3,3457.8,Potential Loyalists
17411.0,5,1,3,2,13,0.3,10413.4,Potential Loyalists
15197.0,5,1,3,2,11,0.3,7587.3,Potential Loyalists
14618.0,5,1,2,2,10,0.3,2894.2,Potential Loyalists
17115.0,5,1,3,2,9,0.3,7610.3,Potential Loyalists
12994.0,5,1,3,2,5,0.3,14999.7,Potential Loyalists
14075.0,5,1,3,2,5,0.3,13475.8,Potential Loyalists
15053.0,5,1,3,2,5,0.3,16365.2,Potential Loyalists
17631.0,5,1,2,2,2,0.3,5650.8,Potential Loyalists
17830.0,5,1,2,2,2,0.3,2416.6,Potential Loyalists
14829.0,4,1,3,2,30,0.3,8039.4,Potential Loyalists
17720.0,4,1,3,2,27,0.3,11657.1,Potential Loyalists
13238.0,4,1,2,2,18,0.3,5097.5,Potential Loyalists
17324.0,4,1,3,2,18,0.3,11825.8,Potential Loyalists
17671.0,4,1,3,2,16,0.3,17625.7,Potential Loyalists
16062.0,5,1,3,2,10,0.3,10777.7,Potential Loyalists
15028.0,5,1,3,2,9,0.3,11811.9,Potential Loyalists
12724.0,5,1,3,2,6,0.3,16054.2,Potential Loyalists
14608.0,5,1,3,2,5,0.3,10278.8,Potential Loyalists
17526.0,5,1,2,2,5,0.3,2635.0,Potential Loyalists
12820.0,5,1,3,2,4,0.3,15013.1,Potential Loyalists
14871.0,5,1,3,2,4,0.3,13513.0,Potential Loyalists
14113.0,5,1,3,2,4,0.3,14930.5,Potential Loyalists
14293.0,5,1,3,2,4,0.3,17089.5,Potential Loyalists
16539.0,5,1,3,2,3,0.3,16832.1,Potential Loyalists
16833.0,5,1,3,2,2,0.3,14281.4,Potential Loyalists
16244.0,1,1,5,3,212,0.3,79616.6,At Risk
14625.0,1,1,4,3,197,0.3,20050.9,At Risk
16805.0,2,1,4,3,174,0.3,22383.4,Customers Needing Attention
17105.0,2,1,4,3,160,0.3,27688.3,Customers Needing Attention
15889.0,2,1,4,3,157,0.3,20201.4,Customers Needing Attention
12653.0,2,1,4,3,149,0.3,37146.3,Customers Needing Attention
17259.0,2,1,4,3,149,0.3,38947.4,Customers Needing Attention
16788.0,2,1,4,3,124,0.3,44171.1,Customers Needing Attention
14346.0,2,1,4,3,121,0.3,29771.2,Customers Needing Attention
12758.0,2,1,5,3,117,0.3,138008.6,Customers Needing Attention
14875.0,2,1,4,3,108,0.3,32545.9,Customers Needing Attention
13548.0,2,1,4,3,97,0.3,33978.8,Customers Needing Attention
18196.0,2,1,4,3,96,0.3,43024.6,Customers Needing Attention
13744.0,2,1,4,3,96,0.3,46823.0,Customers Needing Attention
13931.0,2,1,4,3,96,0.3,29923.1,Customers Needing Attention
13122.0,2,1,4,3,95,0.3,42848.5,Customers Needing Attention
16031.0,2,1,4,3,93,0.3,21231.8,Customers Needing Attention
16036.0,2,1,4,3,88,0.3,27164.5,Customers Needing Attention
17594.0,2,1,4,3,86,0.3,28825.2,Customers Needing Attention
12434.0,2,1,4,3,85,0.3,21080.8,Customers Needing Attention
14934.0,2,1,5,3,82,0.3,65508.8,Customers Needing Attention
12701.0,2,1,4,3,80,0.3,17972.2,Customers Needing Attention
12435.0,2,1,5,3,80,0.3,103245.7,Customers Needing Attention
18189.0,2,1,4,3,78,0.3,35028.5,Customers Needing Attention
12545.0,2,1,4,3,76,0.3,18101.9,Customers Needing Attention
16383.0,2,1,4,3,75,0.3,33222.7,Customers Needing Attention
14651.0,3,1,4,3,68,0.3,29093.6,Potential Loyalists
12886.0,3,1,4,3,68,0.3,44023.3,Potential Loyalists
14193.0,3,1,4,3,68,0.3,17902.7,Potential Loyalists
16374.0,3,1,4,3,67,0.3,27249.5,Potential Loyalists
16253.0,3,1,5,3,67,0.3,228966.2,Potential Loyalists
13989.0,3,1,4,3,66,0.3,23861.8,Potential Loyalists
14451.0,3,1,4,3,61,0.3,34741.2,Potential Loyalists
12876.0,3,1,5,3,58,0.3,78920.2,Potential Loyalists
16121.0,3,1,5,3,58,0.3,97192.6,Potential Loyalists
17764.0,3,1,4,3,51,0.3,30480.3,Potential Loyalists
13918.0,3,1,4,3,50,0.3,22474.3,Potential Loyalists
15068.0,3,1,4,3,47,0.3,24202.5,Potential Loyalists
13601.0,3,1,4,3,46,0.3,33920.1,Potential Loyalists
15630.0,3,1,4,3,46,0.3,31245.6,Potential Loyalists
15791.0,3,1,5,3,44,0.3,59203.2,Potential Loyalists
13365.0,3,1,5,3,34,0.3,122346.5,Potential Loyalists
14240.0,4,1,4,3,31,0.3,20352.0,Potential Loyalists
14921.0,4,1,5,3,31,0.3,58186.5,Potential Loyalists
15599.0,4,1,4,3,27,0.3,18512.4,Potential Loyalists
13692.0,4,1,4,3,25,0.3,33951.3,Potential Loyalists
12406.0,4,1,5,3,23,0.3,166797.0,Potential Loyalists
14597.0,5,1,4,3,12,0.3,37836.5,Loyal Customers
15123.0,5,1,5,3,8,0.3,100751.1,Loyal Customers
12560.0,5,1,5,3,6,0.3,107516.1,Loyal Customers
16200.0,5,1,5,3,5,0.3,85282.8,Loyal Customers
12716.0,5,1,4,3,4,0.3,33069.2,Loyal Customers
16446.0,5,1,5,3,1,0.3,168475.4,Loyal Customers
17320.0,2,1,4,3,101,0.3,25693.9,Customers Needing Attention
13330.0,2,1,4,3,93,0.3,19904.0,Customers Needing Attention
13124.0,2,1,5,3,90,0.3,239381.5,Customers Needing Attention
13611.0,2,1,4,3,90,0.3,32693.4,Customers Needing Attention
17802.0,2,1,5,3,83,0.3,71454.4,Customers Needing Attention
12854.0,2,1,4,3,79,0.3,44899.2,Customers Needing Attention
